#Angstrom PHOTLAM 
16136.4 3.1657663451101165e-20 
16144.31 3.1657663451101165e-20 
16152.220000000001 3.1657663451101165e-20 
16160.130000000001 3.1657663451101165e-20 
16168.04 3.1657663451101165e-20 
16175.95 3.1657663451101165e-20 
16183.86 3.1657663451101165e-20 
16191.77 3.1657663451101165e-20 
16199.68 3.1657663451101165e-20 
16207.59 3.1657663451101165e-20 
16215.5 3.1657663451101165e-20 
16223.41 3.1657663451101165e-20 
16231.32 3.1657663451101165e-20 
16239.23 3.1657663451101165e-20 
16247.14 3.1657663451101165e-20 
16255.050000000001 3.1657663451101165e-20 
16262.960000000001 3.1657663451101165e-20 
16270.87 3.1657663451101165e-20 
16278.78 3.1657663451101165e-20 
16286.69 3.1657663451101165e-20 
16294.6 3.1657663451101165e-20 
16302.51 3.1657663451101165e-20 
16310.42 3.1657663451101165e-20 
16318.33 3.1657663451101165e-20 
16326.24 3.1657663451101165e-20 
16334.15 3.1657663451101165e-20 
16342.06 3.1657663451101165e-20 
16349.970000000001 3.1657663451101165e-20 
16357.880000000001 3.1657663451101165e-20 
16365.79 3.1657663451101165e-20 
16373.7 3.1657663451101165e-20 
16381.61 3.1657663451101165e-20 
16389.52 3.1657663451101165e-20 
16397.43 3.1657663451101165e-20 
16405.34 3.1657663451101165e-20 
16413.25 3.1657663451101165e-20 
16421.16 3.1657663451101165e-20 
16429.07 3.1657663451101165e-20 
16436.98 3.1657663451101165e-20 
16444.89 3.1657663451101165e-20 
16452.8 3.1657663451101165e-20 
16460.71 3.1657663451101165e-20 
16468.62 3.1657663451101165e-20 
16476.53 3.1657663451101165e-20 
16484.44 3.1657663451101165e-20 
16492.35 3.1657663451101165e-20 
16500.260000000002 3.1657663451101165e-20 
16508.170000000002 3.1657663451101165e-20 
16516.08 3.1657663451101165e-20 
16523.99 3.1657663451101165e-20 
16531.9 3.1657663451101165e-20 
16539.81 3.1657663451101165e-20 
16547.72 3.1657663451101165e-20 
16555.63 3.1657663451101165e-20 
16563.54 3.1657663451101165e-20 
16571.45 3.1657663451101165e-20 
16579.36 3.1657663451101165e-20 
16587.27 3.1657663451101165e-20 
16595.18 3.1657663451101165e-20 
16603.09 3.1657663451101165e-20 
16611.0 3.1657663451101165e-20 
16618.91 3.1657663451101165e-20 
16626.82 3.1657663451101165e-20 
16634.73 3.1657663451101165e-20 
16642.64 3.1657663451101165e-20 
16650.55 3.1657663451101165e-20 
16658.46 3.1657663451101165e-20 
16666.37 3.1657663451101165e-20 
16674.28 3.1657663451101165e-20 
16682.19 3.1657663451101165e-20 
16690.1 3.1657663451101165e-20 
16698.010000000002 3.1657663451101165e-20 
16705.920000000002 3.1657663451101165e-20 
16713.83 3.1657663451101165e-20 
16721.74 3.1657663451101165e-20 
16729.65 3.1657663451101165e-20 
16737.56 3.1657663451101165e-20 
16745.47 3.1657663451101165e-20 
16753.38 3.1657663451101165e-20 
16761.29 3.1657663451101165e-20 
16769.2 3.1657663451101165e-20 
16777.11 3.1657663451101165e-20 
16785.02 3.1657663451101165e-20 
16792.93 3.1657663451101165e-20 
16800.84 3.1657663451101165e-20 
16808.75 3.1657663451101165e-20 
16816.66 3.1657663451101165e-20 
16824.57 3.1657663451101165e-20 
16832.48 3.1657663451101165e-20 
16840.39 3.1657663451101165e-20 
16848.3 3.1657663451101165e-20 
16856.21 3.1657663451101165e-20 
16864.12 3.1657663451101165e-20 
16872.03 3.1657663451101165e-20 
16879.94 3.1657663451101165e-20 
16887.85 3.1657663451101165e-20 
16895.760000000002 3.1657663451101165e-20 
16903.670000000002 3.1657663451101165e-20 
16911.58 3.1657663451101165e-20 
16919.49 3.1657663451101165e-20 
16927.4 3.1657663451101165e-20 
16935.31 3.1657663451101165e-20 
16943.22 3.1657663451101165e-20 
16951.13 3.1657663451101165e-20 
16959.04 3.1657663451101165e-20 
16966.95 3.1657663451101165e-20 
16974.86 3.1657663451101165e-20 
16982.77 3.1657663451101165e-20 
16990.68 3.1657663451101165e-20 
16998.59 3.1657663451101165e-20 
17006.5 3.1657663451101165e-20 
17014.41 3.1657663451101165e-20 
17022.32 3.1657663451101165e-20 
17030.23 3.1657663451101165e-20 
17038.14 3.1657663451101165e-20 
17046.05 3.1657663451101165e-20 
17053.96 3.1657663451101165e-20 
17061.87 3.1657663451101165e-20 
17069.78 3.1657663451101165e-20 
17077.69 3.1657663451101165e-20 
17085.6 3.1657663451101165e-20 
17093.510000000002 3.1657663451101165e-20 
17101.420000000002 3.1657663451101165e-20 
17109.33 3.1657663451101165e-20 
17117.24 3.1657663451101165e-20 
17125.15 3.1657663451101165e-20 
17133.06 3.1657663451101165e-20 
17140.97 3.1657663451101165e-20 
17148.88 3.1657663451101165e-20 
17156.79 3.1657663451101165e-20 
17164.7 3.1657663451101165e-20 
17172.61 3.1657663451101165e-20 
17180.52 3.1657663451101165e-20 
17188.43 3.1657663451101165e-20 
17196.34 3.1657663451101165e-20 
17204.25 3.1657663451101165e-20 
17212.16 3.1657663451101165e-20 
17220.07 3.1657663451101165e-20 
17227.98 3.1657663451101165e-20 
17235.89 3.1657663451101165e-20 
17243.8 3.1657663451101165e-20 
17251.71 3.1657663451101165e-20 
17259.62 3.1657663451101165e-20 
17267.53 3.1657663451101165e-20 
17275.44 3.1657663451101165e-20 
17283.35 3.1657663451101165e-20 
17291.260000000002 3.1657663451101165e-20 
17299.170000000002 3.1657663451101165e-20 
17307.08 3.1657663451101165e-20 
17314.99 3.1657663451101165e-20 
17322.9 3.1657663451101165e-20 
17330.81 3.1657663451101165e-20 
17338.72 3.1657663451101165e-20 
17346.63 3.1657663451101165e-20 
17354.54 3.1657663451101165e-20 
17362.45 3.1657663451101165e-20 
17370.36 3.1657663451101165e-20 
17378.27 3.1657663451101165e-20 
17386.18 3.1657663451101165e-20 
17394.09 3.1657663451101165e-20 
17402.0 3.1657663451101165e-20 
17409.91 3.1657663451101165e-20 
17417.82 3.1657663451101165e-20 
17425.73 3.1657663451101165e-20 
17433.64 3.1657663451101165e-20 
17441.55 3.1657663451101165e-20 
17449.46 3.1657663451101165e-20 
17457.37 3.1657663451101165e-20 
17465.28 3.1657663451101165e-20 
17473.19 3.1657663451101165e-20 
17481.1 3.1657663451101165e-20 
17489.010000000002 3.1657663451101165e-20 
17496.920000000002 3.1657663451101165e-20 
17504.83 3.1657663451101165e-20 
17512.74 3.1657663451101165e-20 
17520.65 3.1657663451101165e-20 
17528.56 3.1657663451101165e-20 
17536.47 3.1657663451101165e-20 
17544.38 3.1657663451101165e-20 
17552.29 3.1657663451101165e-20 
17560.2 3.1657663451101165e-20 
17568.11 3.1657663451101165e-20 
17576.02 3.1657663451101165e-20 
17583.93 3.1657663451101165e-20 
17591.84 3.1657663451101165e-20 
17599.75 3.1657663451101165e-20 
17607.66 3.1657663451101165e-20 
17615.57 3.1657663451101165e-20 
17623.48 3.1657663451101165e-20 
17631.39 3.1657663451101165e-20 
17639.3 3.1657663451101165e-20 
17647.21 3.1657663451101165e-20 
17655.12 3.1657663451101165e-20 
17663.03 3.1657663451101165e-20 
17670.94 3.1657663451101165e-20 
17678.85 3.1657663451101165e-20 
17686.760000000002 3.1657663451101165e-20 
17694.670000000002 3.1657663451101165e-20 
17702.58 3.1657663451101165e-20 
17710.49 3.1657663451101165e-20 
17718.4 3.1657663451101165e-20 
17726.31 3.1657663451101165e-20 
17734.22 3.1657663451101165e-20 
17742.13 3.1657663451101165e-20 
17750.04 3.1657663451101165e-20 
17757.95 3.1657663451101165e-20 
17765.86 3.1657663451101165e-20 
17773.77 3.1657663451101165e-20 
17781.68 3.1657663451101165e-20 
17789.59 3.1657663451101165e-20 
17797.5 3.1657663451101165e-20 
17805.41 3.1657663451101165e-20 
17813.32 3.1657663451101165e-20 
17821.23 3.1657663451101165e-20 
17829.14 3.1657663451101165e-20 
17837.05 3.1657663451101165e-20 
17844.96 3.1657663451101165e-20 
17852.87 3.1657663451101165e-20 
17860.78 3.1657663451101165e-20 
17868.69 3.1657663451101165e-20 
17876.6 3.1657663451101165e-20 
17884.510000000002 3.1657663451101165e-20 
17892.420000000002 3.1657663451101165e-20 
17900.33 3.1657663451101165e-20 
17908.24 3.1657663451101165e-20 
17916.15 3.1657663451101165e-20 
17924.06 3.1657663451101165e-20 
17931.97 3.1657663451101165e-20 
17939.88 3.1657663451101165e-20 
17947.79 3.1657663451101165e-20 
17955.7 3.1657663451101165e-20 
17963.61 3.1657663451101165e-20 
17971.52 3.1657663451101165e-20 
17979.43 3.1657663451101165e-20 
17987.34 3.1657663451101165e-20 
17995.25 3.1657663451101165e-20 
18003.16 3.1657663451101165e-20 
18011.07 3.1657663451101165e-20 
18018.98 3.1657663451101165e-20 
18026.89 3.1657663451101165e-20 
18034.8 3.1657663451101165e-20 
18042.71 3.1657663451101165e-20 
18050.62 3.1657663451101165e-20 
18058.53 3.1657663451101165e-20 
18066.44 3.1657663451101165e-20 
18074.35 3.1657663451101165e-20 
18082.260000000002 3.1657663451101165e-20 
18090.170000000002 3.1657663451101165e-20 
18098.08 3.1657663451101165e-20 
18105.99 3.1657663451101165e-20 
18113.9 3.1657663451101165e-20 
18121.81 3.1657663451101165e-20 
18129.72 3.1657663451101165e-20 
18137.63 3.1657663451101165e-20 
18145.54 3.1657663451101165e-20 
18153.45 3.1657663451101165e-20 
18161.36 3.1657663451101165e-20 
18169.27 3.1657663451101165e-20 
18177.18 3.1657663451101165e-20 
18185.09 3.1657663451101165e-20 
18193.0 3.1657663451101165e-20 
18200.91 3.1657663451101165e-20 
18208.82 3.1657663451101165e-20 
18216.73 3.1657663451101165e-20 
18224.64 3.1657663451101165e-20 
18232.55 3.1657663451101165e-20 
18240.46 3.1657663451101165e-20 
18248.37 3.1657663451101165e-20 
18256.28 3.1657663451101165e-20 
18264.19 3.1657663451101165e-20 
18272.1 3.1657663451101165e-20 
18280.010000000002 3.1657663451101165e-20 
18287.920000000002 3.1657663451101165e-20 
18295.83 3.1657663451101165e-20 
18303.74 3.1657663451101165e-20 
18311.65 3.1657663451101165e-20 
18319.56 3.1657663451101165e-20 
18327.47 3.1657663451101165e-20 
18335.38 3.1657663451101165e-20 
18343.29 3.1657663451101165e-20 
18351.2 3.1657663451101165e-20 
18359.11 3.1657663451101165e-20 
18367.02 3.1657663451101165e-20 
18374.93 3.1657663451101165e-20 
18382.84 3.1657663451101165e-20 
18390.75 3.1657663451101165e-20 
18398.66 3.1657663451101165e-20 
18406.57 3.1657663451101165e-20 
18414.48 3.1657663451101165e-20 
18422.39 3.1657663451101165e-20 
18430.3 3.1657663451101165e-20 
18438.21 3.1657663451101165e-20 
18446.12 3.1657663451101165e-20 
18454.03 3.1657663451101165e-20 
18461.94 3.1657663451101165e-20 
18469.85 3.1657663451101165e-20 
18477.760000000002 3.1657663451101165e-20 
18485.670000000002 3.1657663451101165e-20 
18493.58 3.1657663451101165e-20 
18501.49 3.1657663451101165e-20 
18509.4 3.1657663451101165e-20 
18517.31 3.1657663451101165e-20 
18525.22 3.1657663451101165e-20 
18533.13 3.1657663451101165e-20 
18541.04 3.1657663451101165e-20 
18548.95 3.1657663451101165e-20 
18556.86 3.1657663451101165e-20 
18564.77 3.1657663451101165e-20 
18572.68 3.1657663451101165e-20 
18580.59 3.1657663451101165e-20 
18588.5 3.1657663451101165e-20 
18596.41 3.1657663451101165e-20 
18604.32 3.1657663451101165e-20 
18612.23 3.1657663451101165e-20 
18620.14 3.1657663451101165e-20 
18628.05 3.1657663451101165e-20 
18635.96 3.1657663451101165e-20 
18643.87 3.1657663451101165e-20 
18651.78 3.1657663451101165e-20 
18659.69 3.1657663451101165e-20 
18667.6 3.1657663451101165e-20 
18675.510000000002 3.1657663451101165e-20 
18683.420000000002 3.1657663451101165e-20 
18691.33 3.1657663451101165e-20 
18699.24 3.1657663451101165e-20 
18707.15 3.1657663451101165e-20 
18715.06 3.1657663451101165e-20 
18722.97 3.1657663451101165e-20 
18730.88 3.1657663451101165e-20 
18738.79 3.1657663451101165e-20 
18746.7 3.1657663451101165e-20 
18754.61 3.1657663451101165e-20 
18762.52 3.1657663451101165e-20 
18770.43 3.1657663451101165e-20 
18778.34 3.1657663451101165e-20 
18786.25 3.1657663451101165e-20 
18794.16 3.1657663451101165e-20 
18802.07 3.1657663451101165e-20 
18809.98 3.1657663451101165e-20 
18817.89 3.1657663451101165e-20 
18825.8 3.1657663451101165e-20 
18833.71 3.1657663451101165e-20 
18841.62 3.1657663451101165e-20 
18849.53 3.1657663451101165e-20 
18857.44 3.1657663451101165e-20 
18865.35 3.1657663451101165e-20 
18873.260000000002 3.1657663451101165e-20 
18881.170000000002 3.1657663451101165e-20 
18889.08 3.1657663451101165e-20 
18896.99 3.1657663451101165e-20 
18904.9 3.1657663451101165e-20 
18912.81 3.1657663451101165e-20 
18920.72 3.1657663451101165e-20 
18928.63 3.1657663451101165e-20 
18936.54 3.1657663451101165e-20 
18944.45 3.1657663451101165e-20 
18952.36 3.1657663451101165e-20 
18960.27 3.1657663451101165e-20 
18968.18 3.1657663451101165e-20 
18976.09 3.1657663451101165e-20 
18984.0 3.1657663451101165e-20 
18991.91 3.1657663451101165e-20 
18999.82 3.1657663451101165e-20 
19007.73 3.1657663451101165e-20 
19015.64 3.1657663451101165e-20 
19023.55 3.1657663451101165e-20 
19031.46 3.1657663451101165e-20 
19039.37 3.1657663451101165e-20 
19047.28 3.1657663451101165e-20 
19055.19 3.1657663451101165e-20 
19063.1 3.1657663451101165e-20 
19071.010000000002 3.1657663451101165e-20 
19078.920000000002 3.1657663451101165e-20 
19086.83 3.1657663451101165e-20 
19094.74 3.1657663451101165e-20 
19102.65 3.1657663451101165e-20 
19110.56 3.1657663451101165e-20 
19118.47 3.1657663451101165e-20 
19126.38 3.1657663451101165e-20 
19134.29 3.1657663451101165e-20 
19142.2 3.1657663451101165e-20 
19150.11 3.1657663451101165e-20 
19158.02 3.1657663451101165e-20 
19165.93 3.1657663451101165e-20 
19173.84 3.1657663451101165e-20 
19181.75 3.1657663451101165e-20 
19189.66 3.1657663451101165e-20 
19197.57 3.1657663451101165e-20 
19205.48 3.1657663451101165e-20 
19213.39 3.1657663451101165e-20 
19221.3 3.1657663451101165e-20 
19229.21 3.1657663451101165e-20 
19237.12 3.1657663451101165e-20 
19245.03 3.1657663451101165e-20 
19252.94 3.1657663451101165e-20 
19260.85 3.1657663451101165e-20 
19268.760000000002 3.1657663451101165e-20 
19276.670000000002 3.1657663451101165e-20 
19284.58 3.1657663451101165e-20 
19292.49 3.1657663451101165e-20 
19300.4 3.1657663451101165e-20 
19308.31 3.1657663451101165e-20 
19316.22 3.1657663451101165e-20 
19324.13 3.1657663451101165e-20 
19332.04 3.1657663451101165e-20 
19339.95 3.1657663451101165e-20 
19347.86 3.1657663451101165e-20 
19355.77 3.1657663451101165e-20 
19363.68 3.1657663451101165e-20 
19371.59 3.1657663451101165e-20 
19379.5 3.1657663451101165e-20 
19387.41 3.1657663451101165e-20 
19395.32 3.1657663451101165e-20 
19403.23 3.1657663451101165e-20 
19411.14 3.1657663451101165e-20 
19419.05 3.1657663451101165e-20 
19426.96 3.1657663451101165e-20 
19434.87 3.1657663451101165e-20 
19442.78 3.1657663451101165e-20 
19450.69 3.1657663451101165e-20 
19458.6 3.1657663451101165e-20 
19466.510000000002 3.1657663451101165e-20 
19474.420000000002 3.1657663451101165e-20 
19482.33 3.1657663451101165e-20 
19490.24 3.1657663451101165e-20 
19498.15 3.1657663451101165e-20 
19506.06 3.1657663451101165e-20 
19513.97 3.1657663451101165e-20 
19521.88 3.1657663451101165e-20 
19529.79 3.1657663451101165e-20 
19537.7 3.1657663451101165e-20 
19545.61 3.1657663451101165e-20 
19553.52 3.1657663451101165e-20 
19561.43 3.1657663451101165e-20 
19569.34 3.1657663451101165e-20 
19577.25 3.1657663451101165e-20 
19585.16 3.1657663451101165e-20 
19593.07 3.1657663451101165e-20 
19600.98 3.1657663451101165e-20 
19608.89 3.1657663451101165e-20 
19616.8 3.1657663451101165e-20 
19624.71 3.1657663451101165e-20 
19632.62 3.1657663451101165e-20 
19640.53 3.1657663451101165e-20 
19648.44 3.1657663451101165e-20 
19656.35 3.1657663451101165e-20 
19664.260000000002 3.1657663451101165e-20 
19672.170000000002 3.1657663451101165e-20 
19680.08 3.1657663451101165e-20 
19687.99 3.1657663451101165e-20 
19695.9 3.1657663451101165e-20 
19703.81 3.1657663451101165e-20 
19711.72 3.1657663451101165e-20 
19719.63 3.1657663451101165e-20 
19727.54 3.1657663451101165e-20 
19735.45 3.1657663451101165e-20 
19743.36 3.1657663451101165e-20 
19751.27 3.1657663451101165e-20 
19759.18 3.1657663451101165e-20 
19767.09 3.1657663451101165e-20 
